ET,V,N,SA,IA,RL,RE,P,FX,FY,FZ,MX,MZ,NFX,NFY,RST,TSTI,TSTC,TSTO,AMBTMP,SR
34.4,40.27,407.47,-0.044000000000000004,1.9669999999999999,25.945,26.219,82.88,-219.32,48.65,-329.61,-41.65,46.94,0.67,-0.15,33.85,28.99,30.58,30.01,31.23,-0.01
34.41,40.27,407.67,-0.07,1.945,25.954,26.209,82.78,-217.19,46.67,-349.66,-30.2,35.15,0.62,-0.13,33.82,29.02,30.74,29.89,31.24,-0.01
34.42,40.26,407.88,-0.08199999999999999,1.946,25.951,26.186999999999998,82.52,-214.09,43.7,-376.77,-16.35,24.37,0.57,-0.12,33.82,28.97,30.64,30.0,31.23,-0.009000000000000001
34.43,40.25,407.67,-0.077,1.954,25.95,26.194000000000003,82.68,-209.9,43.82,-417.05,1.27,17.26,0.5,-0.11,33.82,28.93,30.57,29.89,31.22,-0.009000000000000001
34.44,40.23,407.61,-0.075,1.952,25.953000000000003,26.186,82.58,-203.52,48.67,-448.55,17.63,15.48,0.45,-0.11,33.82,28.96,30.63,29.86,31.24,-0.009000000000000001
34.45,40.22,407.61,-0.075,1.946,25.951,26.18,82.88,-193.23,54.71,-474.08,30.78,20.16,0.41,-0.12,33.83,28.94,30.64,29.89,31.24,-0.009000000000000001
34.46,40.22,407.26,-0.066,1.945,25.954,26.199,83.13,-183.12,62.22,-487.71,38.7,29.2,0.38,-0.13,33.84,28.94,30.6,29.97,31.22,-0.009000000000000001
34.47,40.23,407.2,-0.075,1.946,25.949,26.21,83.08,-176.75,69.02,-486.94,38.92,41.57,0.36,-0.14,33.82,28.99,30.63,29.95,31.23,-0.01
34.48,40.22,406.79,-0.07200000000000001,1.949,25.95,26.233,83.28,-173.36,69.58,-471.83,29.72,55.1,0.37,-0.15,33.82,29.05,30.61,30.0,31.24,-0.011000000000000001
34.49,40.21,406.72,-0.07200000000000001,1.946,25.959,26.228,83.13,-168.85,67.9,-451.1,15.67,67.86,0.37,-0.15,33.82,28.99,30.69,29.85,31.23,-0.01
34.5,40.23,406.58,-0.07200000000000001,1.952,25.949,26.252,82.88,-168.65,63.53,-419.46,-2.98,76.21,0.4,-0.15,33.84,28.97,30.63,29.94,31.22,-0.012
34.51,40.24,406.51,-0.063,1.946,25.951,26.263,82.83,-183.61,54.51,-384.91,-22.45,77.78,0.48,-0.14,33.83,29.02,30.6,29.97,31.24,-0.012
34.52,40.27,406.24,-0.07200000000000001,1.954,25.945999999999998,26.302,82.78,-209.26,45.52,-357.68,-38.24,73.45,0.59,-0.13,33.83,28.99,30.55,29.89,31.24,-0.013999999999999999
34.53,40.3,406.24,-0.067,1.9509999999999998,25.95,26.32,83.08,-233.57,38.77,-343.94,-47.0,65.46,0.68,-0.11,33.8,29.15,30.58,29.89,31.22,-0.013999999999999999
34.54,40.32,405.9,-0.083,1.949,25.941999999999997,26.354,83.33,-241.76,32.79,-349.57,-46.98,56.06,0.69,-0.09,33.82,29.07,30.72,29.86,31.23,-0.016
34.55,40.33,406.24,-0.077,1.9480000000000002,25.956999999999997,26.340999999999998,83.38,-238.47,32.61,-357.99,-41.09,44.7,0.67,-0.09,33.83,29.05,30.57,29.86,31.24,-0.015
34.56,40.34,406.72,-0.067,1.952,25.943,26.313000000000002,83.33,-233.36,32.83,-378.7,-28.27,32.79,0.62,-0.09,33.74,29.05,30.58,29.86,31.23,-0.013999999999999999
34.57,40.34,407.13,-0.075,1.9509999999999998,25.954,26.29,83.23,-231.23,38.25,-403.53,-11.5,22.73,0.57,-0.09,33.82,29.04,30.58,29.86,31.21,-0.013000000000000001
34.58,40.33,407.47,-0.066,1.945,25.951999999999998,26.261999999999997,83.03,-234.26,45.23,-430.82,6.46,15.84,0.54,-0.1,33.82,29.01,30.6,29.86,31.24,-0.012
34.59,40.34,407.61,-0.076,1.952,25.955,26.259,82.98,-234.63,51.14,-458.63,22.16,15.46,0.51,-0.11,33.84,28.89,30.75,29.86,31.24,-0.012
34.6,40.32,407.67,-0.073,1.943,25.949,26.241999999999997,82.93,-233.83,55.61,-478.13,33.16,20.56,0.49,-0.12,33.82,28.96,30.63,29.91,31.22,-0.011000000000000001
34.61,40.31,407.47,-0.07200000000000001,1.946,25.959,26.247,82.78,-231.82,59.48,-491.04,39.3,30.85,0.47,-0.12,33.91,29.04,30.46,29.97,31.22,-0.011000000000000001
34.62,40.3,407.2,-0.073,1.959,25.948,26.261,82.68,-226.41,59.49,-483.86,34.96,44.6,0.47,-0.12,33.78,29.01,30.5,30.09,31.24,-0.012
34.63,40.3,407.06,-0.079,1.965,25.944000000000003,26.264,82.78,-217.48,57.2,-469.1,24.94,59.42,0.46,-0.12,33.82,28.96,30.78,30.1,31.23,-0.012
34.64,40.28,406.99,-0.064,1.952,25.951,26.259,82.63,-200.41,56.16,-440.62,9.17,73.33,0.45,-0.13,33.82,28.96,30.53,29.83,31.21,-0.012
34.65,40.28,407.06,-0.079,1.9480000000000002,25.955,26.255,82.58,-186.0,53.35,-406.82,-9.62,81.75,0.46,-0.13,33.83,28.93,30.72,30.03,31.23,-0.011000000000000001
34.66,40.27,407.13,-0.075,1.9409999999999998,25.958000000000002,26.244,82.58,-183.21,52.08,-372.84,-26.63,82.77,0.49,-0.14,33.82,29.05,30.6,29.77,31.24,-0.011000000000000001
34.67,40.28,407.2,-0.07200000000000001,1.9480000000000002,25.953000000000003,26.243000000000002,82.58,-194.51,49.34,-342.98,-40.35,76.54,0.57,-0.14,33.83,29.18,30.87,29.7,31.22,-0.011000000000000001
34.68,40.27,407.06,-0.069,1.945,25.954,26.249000000000002,82.88,-212.95,48.9,-328.12,-45.74,65.7,0.65,-0.15,33.81,29.04,30.64,29.77,31.22,-0.011000000000000001
34.69,40.27,406.92,-0.064,1.942,25.961,26.255,83.08,-231.33,46.11,-321.99,-45.21,52.24,0.72,-0.14,33.82,29.26,30.66,29.65,31.24,-0.011000000000000001
34.7,40.27,406.85,-0.07,1.959,25.95,26.259,83.23,-240.92,42.09,-331.45,-37.93,39.02,0.73,-0.13,33.82,29.15,30.63,29.74,31.23,-0.012
34.71,40.28,407.06,-0.079,1.954,25.95,26.255,83.23,-244.36,39.35,-359.91,-23.52,27.24,0.68,-0.11,33.82,29.16,30.67,29.98,31.22,-0.012
38.82,40.26,411.57,-0.07,1.955,25.789,25.955,82.47,76.55,122.94,-665.81,24.95,31.56,-0.11,-0.18,33.84,29.08,30.7,30.24,31.29,-0.006
38.83,40.26,411.64,-0.08,1.945,25.793000000000003,25.951,82.83,89.24,129.67,-690.5,37.1,36.03,-0.13,-0.19,33.82,29.05,30.66,30.29,31.28,-0.006
38.84,40.26,411.5,-0.073,1.943,25.785999999999998,25.959,83.28,102.53,138.06,-710.34,45.73,45.64,-0.14,-0.19,33.82,29.08,30.66,30.18,31.27,-0.006999999999999999
38.85,40.28,411.44,-0.07,1.959,25.801,25.976,83.89,111.84,141.88,-712.08,44.38,58.07,-0.16,-0.2,33.79,29.1,30.8,30.24,31.29,-0.006999999999999999
38.86,40.28,411.16,-0.064,1.952,25.781999999999996,25.993000000000002,84.3,116.52,144.11,-700.3,35.45,71.11,-0.17,-0.21,33.81,29.07,30.58,30.29,31.29,-0.008
38.87,40.3,411.3,-0.064,1.946,25.79,25.993000000000002,84.19,116.51,143.89,-680.53,21.51,82.02,-0.17,-0.21,33.82,29.12,30.72,30.29,31.28,-0.008
38.88,40.29,411.37,-0.057999999999999996,1.949,25.787,25.983,84.04,108.56,141.67,-648.11,3.07,88.48,-0.17,-0.22,33.82,29.15,30.74,30.26,31.28,-0.008
38.89,40.3,411.57,-0.08199999999999999,1.952,25.784000000000002,25.976,83.99,92.48,136.54,-610.67,-16.56,89.46,-0.15,-0.22,33.81,29.13,30.78,30.09,31.3,-0.006999999999999999
38.9,40.3,411.64,-0.08,1.9569999999999999,25.78,25.975,83.94,63.28,129.69,-581.22,-31.29,83.48,-0.11,-0.22,33.85,29.31,30.78,30.23,31.29,-0.006999999999999999
38.91,40.3,411.5,-0.077,1.955,25.787,25.983,83.99,28.21,125.49,-560.27,-39.05,72.82,-0.05,-0.22,33.83,29.23,30.97,30.27,31.28,-0.008
38.92,40.3,411.5,-0.075,1.949,25.785,25.98,83.74,-4.71,120.38,-546.46,-40.78,59.79,0.01,-0.22,33.84,29.05,30.78,30.24,31.29,-0.008
38.93,40.3,411.64,-0.073,1.9609999999999999,25.781999999999996,25.978,83.49,-23.7,117.82,-552.72,-33.54,47.83,0.04,-0.21,33.82,29.32,30.78,30.15,31.3,-0.008
38.94,40.3,411.5,-0.07,1.954,25.783,25.983,83.23,-26.38,117.55,-571.54,-20.39,38.23,0.05,-0.21,33.86,29.28,30.83,30.29,31.28,-0.008
38.95,40.3,411.78,-0.066,1.945,25.787,25.963,83.13,-13.54,121.39,-608.13,-1.7,32.04,0.02,-0.2,33.86,29.21,30.64,30.12,31.28,-0.006999999999999999
38.96,40.3,411.71,-0.067,1.955,25.783,25.97,83.03,13.74,126.24,-644.77,16.7,31.24,-0.02,-0.2,33.79,29.21,30.57,30.15,31.3,-0.006999999999999999
38.97,40.3,411.85,-0.07,1.954,25.781,25.965,82.88,39.88,132.61,-680.97,33.57,33.64,-0.06,-0.19,33.82,29.13,30.86,30.26,31.3,-0.006999999999999999
38.98,40.31,411.85,-0.075,1.933,25.791999999999998,25.968000000000004,82.78,62.5,137.41,-706.74,44.13,40.26,-0.09,-0.19,33.81,29.15,30.72,30.18,31.28,-0.006999999999999999
38.99,40.3,411.57,-0.067,1.959,25.779,25.982,82.73,73.16,138.6,-715.67,46.11,49.41,-0.1,-0.19,33.79,28.97,30.61,30.38,31.3,-0.008
39.0,40.31,411.64,-0.07,1.954,25.781,25.980999999999998,82.73,71.7,138.99,-709.92,40.12,60.51,-0.1,-0.2,33.77,29.26,30.67,30.03,31.31,-0.008
39.01,40.31,411.5,-0.076,1.9609999999999999,25.776999999999997,25.989,82.73,60.59,142.08,-691.33,28.07,71.52,-0.09,-0.21,33.77,29.04,30.74,30.29,31.29,-0.008
39.02,40.3,411.5,-0.069,1.942,25.785999999999998,25.986,82.37,49.79,143.23,-665.13,11.88,81.45,-0.07,-0.22,33.77,29.12,30.83,30.12,31.29,-0.008
39.03,40.31,411.64,-0.079,1.952,25.784000000000002,25.984,82.42,38.22,140.11,-630.48,-7.04,87.43,-0.06,-0.22,33.75,29.08,30.87,30.26,31.3,-0.008
39.04,40.31,411.64,-0.067,1.965,25.776999999999997,25.984,82.27,23.77,138.37,-594.92,-24.37,87.51,-0.04,-0.23,33.75,29.02,30.8,29.88,31.3,-0.008
39.05,40.31,411.85,-0.067,1.9409999999999998,25.787,25.968000000000004,82.37,10.83,135.08,-570.19,-35.76,82.53,-0.02,-0.24,33.73,29.02,30.72,30.21,31.29,-0.006999999999999999
39.06,40.31,411.91,-0.069,1.932,25.79,25.963,82.58,-4.04,127.81,-554.49,-40.76,72.06,0.01,-0.23,33.74,29.18,30.64,30.07,31.3,-0.006999999999999999
39.07,40.3,412.19,-0.066,1.949,25.785,25.943,82.32,-10.52,123.47,-554.55,-37.7,59.98,0.02,-0.22,33.75,29.02,30.69,30.18,31.32,-0.006
39.08,40.3,412.32,-0.075,1.943,25.785999999999998,25.935,82.42,-7.2,118.03,-566.8,-28.61,48.01,0.01,-0.21,33.73,28.99,30.69,30.17,31.3,-0.006
39.09,40.3,412.32,-0.069,1.954,25.779,25.935,82.32,7.6,114.92,-593.87,-13.67,38.86,-0.01,-0.19,33.73,28.96,30.83,30.27,31.29,-0.006
39.1,40.31,412.39,-0.07,1.954,25.779,25.936,82.52,28.01,120.07,-632.51,5.65,33.05,-0.04,-0.19,33.72,29.01,30.7,30.15,31.32,-0.006
39.11,40.3,412.53,-0.057999999999999996,1.955,25.775,25.921999999999997,82.32,53.58,124.35,-668.93,23.16,32.58,-0.08,-0.19,33.74,28.93,30.69,30.17,31.31,-0.006
39.12,40.31,412.39,-0.08,1.955,25.779,25.936,82.37,75.08,130.42,-698.76,37.24,36.49,-0.11,-0.19,33.73,29.02,30.66,30.15,31.3,-0.006
39.13,40.31,412.32,-0.07200000000000001,1.9480000000000002,25.78,25.941,82.27,98.24,135.39,-717.56,44.7,46.14,-0.14,-0.19,33.73,29.01,30.66,30.17,31.3,-0.006
39.14,40.32,412.32,-0.064,1.943,25.781999999999996,25.944000000000003,82.32,116.31,140.98,-719.76,44.22,58.4,-0.16,-0.2,33.72,29.04,30.83,30.14,31.32,-0.006
39.15,40.32,412.26,-0.077,1.952,25.781999999999996,25.948,82.37,129.68,145.83,-710.11,37.12,71.67,-0.18,-0.21,33.73,28.91,30.67,30.24,31.31,-0.006
39.16,40.32,412.19,-0.07200000000000001,1.946,25.778000000000002,25.951999999999998,82.32,134.31,147.64,-688.91,23.01,82.61,-0.19,-0.21,33.74,29.01,30.67,30.27,31.3,-0.006999999999999999
39.17,40.32,412.19,-0.07200000000000001,1.954,25.779,25.951999999999998,82.22,128.0,148.77,-655.55,3.98,88.94,-0.2,-0.23,33.73,29.02,30.69,30.3,31.32,-0.006999999999999999
39.18,40.31,412.26,-0.07,1.9480000000000002,25.785999999999998,25.945,82.47,103.69,147.32,-619.42,-14.69,88.73,-0.17,-0.24,33.72,29.05,30.74,30.27,31.32,-0.006
39.19,40.31,412.19,-0.073,1.952,25.784000000000002,25.949,82.78,63.95,143.19,-589.16,-30.28,82.15,-0.11,-0.24,33.73,29.01,30.72,30.17,31.3,-0.006
39.2,40.31,412.19,-0.07200000000000001,1.952,25.778000000000002,25.949,83.13,25.63,138.8,-564.52,-39.85,72.9,-0.05,-0.25,33.77,29.26,30.75,30.17,31.31,-0.006999999999999999
39.21,40.32,411.98,-0.076,1.952,25.781999999999996,25.965,83.38,-13.1,132.3,-554.56,-41.39,60.45,0.02,-0.24,33.75,29.13,30.74,30.2,31.33,-0.006999999999999999
43.32,40.34,413.55,-0.075,1.945,25.48,25.881,83.59,24.08,348.24,-1098.41,11.62,40.95,-0.02,-0.32,33.67,29.34,30.94,30.61,31.27,-0.016
43.33,40.36,413.42,-0.077,1.936,25.484,25.901999999999997,83.38,19.38,354.39,-1126.75,26.76,38.26,-0.02,-0.31,33.76,29.32,30.84,30.53,31.29,-0.016
43.34,40.37,413.21,-0.069,1.954,25.476999999999997,25.918000000000003,83.54,-7.48,362.78,-1150.54,37.65,39.97,0.01,-0.32,33.73,29.45,30.84,30.45,31.29,-0.017
43.35,40.36,412.8,-0.073,1.959,25.473000000000003,25.94,83.79,-55.62,370.58,-1158.66,40.47,46.07,0.05,-0.32,33.72,29.5,30.77,30.62,31.28,-0.018000000000000002
43.36,40.36,412.67,-0.057999999999999996,1.949,25.475,25.949,83.79,-102.54,376.47,-1152.39,34.74,57.8,0.09,-0.33,33.73,29.45,30.66,30.65,31.27,-0.018000000000000002
43.37,40.35,412.46,-0.086,1.954,25.475,25.956,84.04,-126.34,375.58,-1138.84,22.15,74.15,0.11,-0.33,33.72,29.36,30.95,30.65,31.29,-0.019
43.38,40.35,412.6,-0.069,1.954,25.476999999999997,25.944000000000003,83.44,-119.05,374.81,-1108.24,3.62,91.35,0.11,-0.34,33.71,29.34,30.84,30.56,31.29,-0.018000000000000002
43.39,40.35,413.01,-0.083,1.9509999999999998,25.478,25.919,83.33,-92.24,371.25,-1075.85,-15.94,102.67,0.09,-0.35,33.72,29.34,30.92,30.91,31.27,-0.017
43.4,40.34,413.21,-0.07200000000000001,1.9569999999999999,25.471999999999998,25.9,82.88,-67.73,367.05,-1043.99,-32.86,104.98,0.06,-0.35,33.71,29.34,30.81,30.61,31.28,-0.017
43.41,40.35,413.42,-0.075,1.952,25.476,25.893,83.38,-66.95,364.03,-1018.26,-44.12,96.28,0.07,-0.36,33.72,29.28,30.78,30.74,31.29,-0.016
43.42,40.34,413.35,-0.057999999999999996,1.946,25.48,25.891,82.98,-84.01,358.16,-1005.29,-48.06,81.93,0.08,-0.36,33.72,29.4,30.84,30.71,31.28,-0.016
43.43,40.34,413.35,-0.07200000000000001,1.9480000000000002,25.476999999999997,25.891,82.78,-99.89,350.77,-1006.68,-43.62,66.83,0.1,-0.35,33.68,29.4,30.81,30.62,31.27,-0.016
43.44,40.33,413.49,-0.076,1.946,25.48,25.877,82.93,-92.78,341.89,-1021.03,-32.16,56.02,0.09,-0.33,33.71,29.4,30.8,30.59,31.28,-0.015
43.45,40.32,413.35,-0.077,1.952,25.478,25.881999999999998,82.47,-66.33,333.39,-1047.49,-15.93,48.57,0.06,-0.32,33.72,29.4,30.83,30.56,31.29,-0.016
43.46,40.33,413.35,-0.064,1.955,25.471999999999998,25.885,82.68,-24.65,329.3,-1080.3,2.24,45.44,0.02,-0.3,33.73,29.31,30.7,30.54,31.27,-0.016
43.47,40.33,413.55,-0.073,1.9580000000000002,25.497,25.872,82.58,18.76,328.77,-1117.66,20.15,46.35,-0.02,-0.29,33.7,29.45,30.84,30.73,31.28,-0.015
43.48,40.32,413.28,-0.076,1.954,25.469,25.886,82.52,54.03,333.42,-1145.81,32.96,50.3,-0.05,-0.29,33.75,29.37,30.87,30.62,31.29,-0.016
43.49,40.33,413.21,-0.07200000000000001,1.945,25.482,25.894000000000002,82.52,65.38,342.55,-1165.82,40.47,55.88,-0.06,-0.29,33.73,29.4,30.84,30.62,31.28,-0.016
43.5,40.32,413.01,-0.07200000000000001,1.954,25.476999999999997,25.904,82.42,50.96,353.51,-1168.27,38.93,63.34,-0.04,-0.3,33.72,29.37,30.83,30.65,31.27,-0.016
43.51,40.33,412.94,-0.077,1.955,25.478,25.914,82.42,16.49,362.62,-1159.27,30.4,72.01,-0.01,-0.31,33.73,29.4,30.81,30.64,31.29,-0.017
43.52,40.32,412.6,-0.073,1.9509999999999998,25.478,25.929000000000002,82.52,-18.76,369.73,-1133.98,14.56,82.21,0.02,-0.33,33.71,29.4,30.81,30.51,31.29,-0.017
43.53,40.32,412.6,-0.063,1.945,25.48,25.926,82.88,-38.11,373.11,-1100.72,-4.2,92.46,0.03,-0.34,33.71,29.39,30.91,30.61,31.28,-0.017
43.54,40.31,412.8,-0.076,1.949,25.479,25.906999999999996,83.23,-58.13,373.5,-1062.82,-23.76,95.87,0.05,-0.35,33.76,29.4,30.92,30.67,31.28,-0.017
43.55,40.31,412.8,-0.063,1.952,25.48,25.91,83.08,-83.48,370.72,-1029.0,-38.91,92.24,0.08,-0.36,33.7,29.47,30.94,30.67,31.29,-0.017
43.56,40.31,412.73,-0.067,1.949,25.475,25.915,83.28,-113.85,367.22,-1007.94,-46.38,82.54,0.11,-0.36,33.74,29.61,30.94,30.62,31.28,-0.017
43.57,40.3,413.01,-0.073,1.949,25.483,25.892,82.98,-134.78,362.15,-997.42,-45.82,71.33,0.14,-0.36,33.79,29.56,30.91,30.62,31.27,-0.016
43.58,40.31,413.01,-0.061,1.946,25.48,25.898000000000003,82.83,-126.76,355.59,-999.46,-38.76,62.07,0.13,-0.36,33.73,29.63,30.92,30.61,31.28,-0.016
43.59,40.31,413.01,-0.075,1.949,25.479,25.898000000000003,82.63,-90.98,349.01,-1021.29,-24.92,55.16,0.09,-0.34,33.73,29.42,30.7,30.62,31.29,-0.016
43.6,40.32,413.14,-0.085,1.949,25.480999999999998,25.892,82.42,-35.16,344.86,-1051.66,-7.83,51.35,0.03,-0.33,33.73,29.58,30.8,30.7,31.28,-0.016
43.61,40.32,413.14,-0.073,1.964,25.475,25.892,82.17,18.4,344.28,-1090.34,10.42,48.84,-0.02,-0.32,33.73,29.36,30.8,30.64,31.28,-0.016
43.62,40.32,413.21,-0.073,1.943,25.480999999999998,25.891,82.22,59.26,348.09,-1127.61,26.99,49.04,-0.05,-0.31,33.7,29.43,30.7,30.83,31.29,-0.016
43.63,40.33,413.21,-0.067,1.943,25.479,25.897,82.27,80.18,353.97,-1154.14,37.6,52.37,-0.07,-0.31,33.73,29.34,30.83,30.56,31.29,-0.016
43.64,40.33,412.73,-0.094,1.9509999999999998,25.471999999999998,25.927,82.22,82.25,359.16,-1167.88,40.42,59.63,-0.07,-0.31,33.71,29.42,30.92,30.76,31.27,-0.018000000000000002
43.65,40.34,412.87,-0.067,1.945,25.482,25.924,82.07,77.89,367.29,-1166.89,35.65,71.18,-0.07,-0.31,33.72,29.4,30.77,30.79,31.28,-0.017
43.66,40.34,412.67,-0.057999999999999996,1.955,25.478,25.936999999999998,82.17,72.63,372.68,-1154.91,23.87,83.78,-0.06,-0.32,33.71,29.4,30.87,30.68,31.29,-0.018000000000000002
43.67,40.33,412.87,-0.07,1.9380000000000002,25.483,25.918000000000003,82.37,73.63,372.31,-1131.51,6.1,95.45,-0.07,-0.33,33.7,29.43,30.94,30.85,31.28,-0.017
43.68,40.33,413.08,-0.077,1.926,25.484,25.901999999999997,82.88,73.06,362.67,-1100.49,-13.59,101.61,-0.07,-0.33,33.72,29.29,30.91,30.61,31.28,-0.016
43.69,40.32,413.21,-0.076,1.9509999999999998,25.478,25.891,83.59,68.27,347.13,-1067.45,-31.65,100.7,-0.06,-0.33,33.72,29.31,30.95,30.65,31.29,-0.016
43.7,40.32,413.21,-0.069,1.9609999999999999,25.476,25.891,83.49,52.05,331.97,-1036.15,-43.78,92.74,-0.05,-0.32,33.72,29.31,30.87,30.65,31.29,-0.016
43.71,40.32,413.28,-0.064,1.9509999999999998,25.48,25.886,82.98,24.12,321.78,-1016.12,-47.68,79.27,-0.02,-0.32,33.73,29.36,31.04,30.56,31.27,-0.016
47.82,40.3,414.24,-0.073,1.955,25.194000000000003,25.811999999999998,83.08,103.12,523.46,-1574.42,24.61,46.99,-0.07,-0.33,33.72,29.78,31.2,31.09,31.3,-0.024
47.83,40.3,414.24,-0.08,1.949,25.186,25.811999999999998,82.78,103.57,520.43,-1604.17,35.56,50.38,-0.06,-0.32,33.76,29.77,31.34,31.08,31.28,-0.024
47.84,40.3,414.1,-0.069,1.959,25.186,25.82,83.13,91.99,517.58,-1624.34,39.95,58.51,-0.06,-0.32,33.72,29.77,31.26,31.11,31.27,-0.025
47.85,40.3,413.83,-0.064,1.9509999999999998,25.185,25.837,83.54,86.39,514.5,-1622.31,34.19,72.45,-0.05,-0.32,33.71,29.77,31.23,31.12,31.29,-0.025
47.86,40.3,413.97,-0.064,1.9509999999999998,25.193,25.829,83.79,85.5,514.33,-1607.2,21.64,87.37,-0.05,-0.32,33.72,29.75,31.26,31.12,31.29,-0.025
47.87,40.31,413.97,-0.066,1.9480000000000002,25.195999999999998,25.835,83.99,82.75,517.04,-1577.23,2.69,99.41,-0.05,-0.33,33.73,29.77,31.29,31.11,31.27,-0.025
47.88,40.32,414.17,-0.067,1.9509999999999998,25.197,25.828000000000003,83.84,65.51,522.43,-1543.54,-16.46,104.26,-0.04,-0.34,33.73,29.63,31.23,31.08,31.28,-0.024
47.89,40.33,414.1,-0.07,1.952,25.197,25.838,83.49,24.83,527.07,-1504.82,-34.32,100.52,-0.02,-0.35,33.74,29.74,31.12,31.05,31.29,-0.025
47.9,40.33,414.24,-0.076,1.9480000000000002,25.194000000000003,25.83,83.03,-31.87,532.18,-1475.25,-46.23,90.63,0.02,-0.36,33.75,29.7,31.29,31.08,31.28,-0.025
47.91,40.33,414.38,-0.067,1.9509999999999998,25.199,25.824,82.83,-79.86,534.36,-1456.87,-50.02,79.68,0.05,-0.37,33.72,29.91,31.31,31.02,31.28,-0.024
47.92,40.32,414.38,-0.08,1.945,25.194000000000003,25.818,82.78,-99.51,533.62,-1448.99,-46.83,69.83,0.07,-0.37,33.7,29.78,31.32,30.94,31.28,-0.024
47.93,40.33,414.44,-0.07,1.949,25.19,25.816999999999997,83.08,-72.39,532.9,-1460.12,-35.87,64.28,0.05,-0.36,33.73,29.64,31.09,31.02,31.29,-0.024
47.94,40.33,414.65,-0.07,1.946,25.191,25.804000000000002,82.88,-13.44,529.35,-1486.99,-19.39,61.09,0.01,-0.36,33.73,29.94,31.28,30.95,31.28,-0.024
47.95,40.34,414.65,-0.075,1.946,25.199,25.813000000000002,82.78,46.22,523.65,-1513.17,-3.63,57.05,-0.03,-0.35,33.72,29.69,31.25,30.92,31.27,-0.024
47.96,40.33,414.58,-0.075,1.945,25.195999999999998,25.811,82.52,86.67,519.7,-1550.37,14.19,53.37,-0.06,-0.34,33.73,29.82,31.45,31.08,31.29,-0.024
47.97,40.36,414.38,-0.066,1.9509999999999998,25.195,25.842,82.32,95.31,520.87,-1580.02,26.76,51.49,-0.06,-0.33,33.73,29.59,31.31,30.86,31.29,-0.025
47.98,40.36,414.17,-0.07200000000000001,1.946,25.195,25.851999999999997,82.37,83.48,525.77,-1601.13,33.32,55.43,-0.05,-0.33,33.68,29.91,31.4,30.85,31.27,-0.025
47.99,40.36,414.03,-0.06,1.945,25.194000000000003,25.863000000000003,82.68,64.82,533.53,-1609.51,32.56,65.16,-0.04,-0.33,33.73,29.7,31.28,31.02,31.28,-0.026000000000000002
48.0,40.37,414.03,-0.064,1.9480000000000002,25.193,25.866,83.03,56.03,540.7,-1605.2,24.11,79.91,-0.03,-0.34,33.73,29.85,31.49,31.06,31.29,-0.026000000000000002
48.01,40.37,414.1,-0.07,1.9509999999999998,25.193,25.862,82.93,56.41,549.34,-1585.91,9.21,94.67,-0.04,-0.35,33.73,29.78,31.43,30.92,31.28,-0.026000000000000002
48.02,40.37,414.1,-0.069,1.932,25.201,25.865,83.38,50.41,554.26,-1557.03,-8.25,103.34,-0.03,-0.36,33.72,29.83,31.45,30.71,31.27,-0.026000000000000002
48.03,40.37,414.24,-0.073,1.946,25.195,25.853,82.88,24.43,558.12,-1517.92,-27.19,103.77,-0.02,-0.37,33.68,29.8,31.39,30.95,31.29,-0.025
48.04,40.36,414.38,-0.07200000000000001,1.9409999999999998,25.191,25.839000000000002,82.22,-20.96,559.62,-1485.49,-41.29,96.78,0.01,-0.38,33.7,29.85,31.4,30.86,31.29,-0.025
48.05,40.35,414.38,-0.067,1.952,25.193,25.836,82.47,-68.58,559.44,-1462.26,-49.11,85.93,0.05,-0.38,33.73,29.88,31.46,30.98,31.27,-0.025
48.06,40.35,414.51,-0.066,1.952,25.191,25.824,82.73,-105.47,552.9,-1450.39,-50.28,73.53,0.07,-0.38,33.73,29.86,31.45,30.83,31.28,-0.025
48.07,40.35,414.51,-0.073,1.9480000000000002,25.191,25.824,82.88,-113.75,545.07,-1456.79,-42.45,63.77,0.08,-0.37,33.73,29.86,31.31,30.92,31.29,-0.025
48.08,40.33,414.65,-0.07,1.9480000000000002,25.193,25.807,82.93,-95.36,536.33,-1475.34,-28.87,56.42,0.06,-0.36,33.74,29.9,31.4,30.92,31.28,-0.024
48.09,40.33,414.65,-0.073,1.9480000000000002,25.189,25.804000000000002,82.93,-52.19,529.34,-1502.96,-11.71,52.64,0.03,-0.35,33.71,29.86,31.37,30.98,31.27,-0.024
48.1,40.33,414.58,-0.075,1.945,25.215,25.811,82.88,4.05,529.58,-1538.31,9.27,52.23,0.0,-0.34,33.73,29.85,31.37,31.06,31.29,-0.023
48.11,40.34,414.58,-0.079,1.954,25.188000000000002,25.814,82.52,57.71,533.04,-1570.79,25.98,54.57,-0.04,-0.34,33.73,29.86,31.35,31.08,31.29,-0.024
48.12,40.33,414.31,-0.076,1.955,25.186,25.828000000000003,82.58,92.79,536.16,-1597.86,36.59,59.07,-0.06,-0.34,33.73,29.91,31.29,31.08,31.28,-0.025
48.13,40.34,414.24,-0.073,1.9580000000000002,25.186,25.836,82.52,104.13,541.47,-1613.44,39.29,66.28,-0.06,-0.34,33.73,29.8,31.35,31.18,31.28,-0.025
48.14,40.33,414.1,-0.06,1.949,25.186,25.840999999999998,82.42,93.95,546.84,-1615.72,33.19,75.13,-0.06,-0.34,33.77,29.78,31.35,31.17,31.29,-0.025
