ET,V,SA,IA,RL,FX,FY,FZ,MX,MY,MZ,P,N,RE,TSTI,TSTC,TSTO
0.84,40.39,-0.057999999999999996,-0.03,24.311,-37.32,121.34,-1060.85,-2.28,24.17,5.62,82.63,427.78,25.053,28.43,29.92,27.87
0.85,40.4,-0.054000000000000006,-0.034,24.318,3.96,127.3,-1079.91,15.46,18.59,10.0,82.52,427.92,25.046999999999997,28.45,29.9,27.84
0.86,40.38,-0.051,-0.025,24.307,41.62,134.36,-1090.83,27.19,9.95,17.97,82.58,427.71,25.051,28.35,30.02,27.89
0.87,40.38,-0.057,-0.036000000000000004,24.320999999999998,73.95,140.74,-1098.52,32.06,-0.85,29.47,82.47,427.5,25.06,28.4,29.89,27.75
0.88,40.37,-0.053,-0.033,24.316,97.64,142.61,-1092.36,26.66,-6.65,42.02,82.58,427.44,25.058000000000003,28.51,29.85,27.91
0.89,40.37,-0.054000000000000006,-0.037000000000000005,24.316999999999997,118.38,140.92,-1081.53,13.77,-12.75,54.74,82.52,427.37,25.061999999999998,28.5,29.72,27.87
0.9,40.36,-0.045,-0.027999999999999997,24.311999999999998,136.89,135.53,-1061.13,-4.8,-17.47,65.11,82.47,427.3,25.06,28.23,29.98,27.89
0.91,40.36,-0.053,-0.03,24.313000000000002,148.36,129.57,-1042.22,-24.01,-22.5,70.07,82.47,427.23,25.064,28.37,29.93,27.81
0.92,40.35,-0.055999999999999994,-0.04,24.320999999999998,143.47,124.51,-1020.64,-41.51,-24.39,67.16,82.47,427.3,25.055,28.42,29.92,27.65
0.93,40.35,-0.047,-0.037000000000000005,24.314,118.73,121.54,-1004.65,-52.69,-22.34,56.49,82.47,427.09,25.064,28.24,29.92,27.83
0.94,40.34,-0.038,-0.039,24.316,83.26,120.17,-997.83,-56.71,-15.12,41.93,82.52,427.09,25.058000000000003,28.45,30.02,27.72
0.95,40.33,-0.037000000000000005,-0.033,24.318,46.97,122.37,-1003.95,-50.76,-5.86,26.7,82.42,426.96,25.06,28.45,29.89,28.21
0.96,40.31,-0.05,-0.037000000000000005,24.316,19.06,122.73,-1017.27,-39.0,3.58,13.39,82.47,426.96,25.051,28.43,29.84,27.77
0.97,40.3,-0.05,-0.037000000000000005,24.311999999999998,4.97,121.74,-1037.3,-22.11,9.25,4.54,82.88,426.82,25.054000000000002,28.31,30.07,27.72
0.98,40.3,-0.051,-0.033,24.316,5.07,122.79,-1059.96,-3.0,11.86,1.25,82.22,426.82,25.048000000000002,28.32,29.93,27.71
0.99,40.3,-0.047,-0.039,24.318,14.6,121.8,-1079.75,13.85,8.97,3.56,82.42,426.82,25.048000000000002,28.43,30.04,27.75
1.0,40.28,-0.045,-0.027999999999999997,24.316,31.23,120.51,-1092.34,25.46,5.4,11.11,82.32,426.68,25.044,28.32,29.84,28.03
1.01,40.27,-0.048,-0.039,24.32,52.4,121.35,-1099.92,30.79,-1.27,23.39,82.22,426.62,25.043000000000003,28.35,29.84,27.72
1.02,40.28,-0.061,-0.031,24.319000000000003,71.29,125.26,-1095.62,26.49,-9.12,37.55,82.27,426.68,25.044,28.39,29.73,27.81
1.03,40.28,-0.05,-0.031,24.315,88.27,126.32,-1079.7,13.99,-16.03,51.33,82.02,426.62,25.051,28.37,29.85,27.81
1.04,40.26,-0.040999999999999995,-0.033,24.318,99.11,125.92,-1061.33,-3.12,-21.84,61.96,82.07,426.41,25.049,28.39,29.82,27.83
1.05,40.27,-0.053,-0.03,24.313000000000002,99.57,122.67,-1037.03,-23.74,-26.72,66.67,82.17,426.55,25.049,28.34,29.78,27.66
1.06,40.27,-0.051,-0.033,24.318,81.44,120.97,-1014.36,-41.6,-27.82,63.2,82.17,426.34,25.061999999999998,28.24,29.93,27.81
1.07,40.28,-0.054000000000000006,-0.027000000000000003,24.313000000000002,46.63,117.24,-998.17,-53.72,-25.21,53.01,82.12,426.34,25.066999999999997,28.37,29.93,27.84
1.08,40.29,-0.054000000000000006,-0.025,24.309,1.98,117.92,-991.31,-57.47,-16.67,38.55,82.37,426.48,25.061999999999998,28.32,29.84,27.87
1.09,40.29,-0.057,-0.031,24.325,-41.48,116.77,-996.41,-52.76,-5.01,23.17,82.27,426.48,25.065,28.27,29.84,27.87
1.1,40.31,-0.066,-0.036000000000000004,24.313000000000002,-70.85,117.13,-1011.16,-40.69,6.52,10.4,82.17,426.68,25.065,28.31,29.78,28.06
1.11,40.31,-0.051,-0.031,24.320999999999998,-78.16,116.76,-1032.88,-23.71,15.89,2.81,82.27,426.89,25.055,28.26,29.87,27.92
1.12,40.32,-0.05,-0.03,24.315,-66.91,119.93,-1053.6,-5.09,19.5,0.74,82.37,427.09,25.046,28.42,29.76,27.87
1.13,40.32,-0.053,-0.034,24.318,-39.09,121.71,-1072.0,11.86,17.74,4.42,82.27,427.3,25.037,28.32,29.79,27.92
1.14,40.33,-0.057999999999999996,-0.04,24.311,-7.09,127.55,-1086.29,24.63,9.23,12.84,82.37,427.37,25.039,28.29,29.76,27.81
1.15,40.32,-0.053,-0.033,24.32,23.02,133.09,-1097.0,31.88,-3.02,24.46,82.32,427.3,25.037,28.23,29.96,27.92
1.16,40.33,-0.054000000000000006,-0.03,24.315,40.35,138.45,-1090.45,27.5,-14.74,36.88,82.32,427.16,25.051,28.27,29.95,27.87
6.27,40.3,-0.057999999999999996,-0.031,25.267,-140.05,4.96,-173.89,-41.9,-16.67,61.42,83.74,412.26,25.936,27.83,30.32,27.53
6.28,40.31,-0.061,-0.031,25.269000000000002,-132.41,2.53,-149.02,-60.4,-18.1,63.16,83.79,412.39,25.936,27.92,30.35,27.47
6.29,40.32,-0.055999999999999994,-0.03,25.267,-136.27,4.34,-128.03,-74.26,-17.21,57.72,83.54,412.67,25.925,27.85,30.33,27.51
6.3,40.34,-0.061,-0.037000000000000005,25.272,-152.43,2.38,-118.59,-81.66,-11.96,45.97,83.44,412.8,25.925,27.85,30.4,27.48
6.31,40.35,-0.06,-0.031,25.267,-175.53,0.91,-122.36,-80.84,-7.88,30.84,83.28,412.94,25.923000000000002,27.85,30.29,27.63
6.32,40.34,-0.048,-0.031,25.267,-200.46,-0.96,-131.0,-74.36,-2.38,15.15,83.23,413.01,25.913,27.94,30.4,27.45
6.33,40.34,-0.06,-0.034,25.268,-222.71,-0.55,-151.8,-60.32,3.72,1.83,83.18,412.67,25.936999999999998,27.72,30.4,27.47
6.34,40.33,-0.055999999999999994,-0.027000000000000003,25.26,-237.08,0.32,-173.63,-43.34,9.07,-7.18,83.08,413.08,25.905,27.83,30.41,27.44
6.35,40.33,-0.057,-0.04,25.275,-243.73,1.74,-194.12,-25.75,11.62,-10.61,82.98,412.94,25.914,27.81,30.4,27.47
6.36,40.32,-0.045,-0.036000000000000004,25.267,-237.99,2.61,-210.32,-10.63,7.55,-7.25,82.88,412.94,25.905,27.8,30.52,27.34
6.37,40.3,-0.053,-0.034,25.272,-226.46,4.12,-226.04,0.64,1.47,1.74,82.83,412.94,25.896,27.67,30.33,27.44
6.38,40.31,-0.051,-0.033,25.272,-209.95,6.83,-228.6,2.77,-3.74,15.04,82.73,412.8,25.906999999999996,27.77,30.35,27.31
6.39,40.3,-0.057999999999999996,-0.034,25.265,-190.15,5.99,-224.1,-1.87,-6.99,30.35,82.68,412.67,25.906999999999996,27.59,30.4,27.33
6.4,40.29,-0.055999999999999994,-0.037000000000000005,25.268,-169.85,6.43,-206.73,-14.78,-10.01,45.05,82.63,412.6,25.905,27.81,30.35,27.28
6.41,40.28,-0.057999999999999996,-0.027000000000000003,25.266,-149.8,5.77,-187.86,-31.31,-13.7,56.73,82.58,412.67,25.895,27.62,30.46,27.28
6.42,40.27,-0.054000000000000006,-0.022000000000000002,25.264,-137.01,4.57,-163.87,-49.83,-18.63,62.42,82.58,412.73,25.888,27.83,30.41,27.34
6.43,40.27,-0.053,-0.027999999999999997,25.266,-132.79,3.73,-140.34,-66.4,-17.49,61.4,82.98,413.01,25.868000000000002,27.69,30.1,27.47
6.44,40.27,-0.053,-0.043,25.272,-142.83,3.97,-125.45,-77.35,-15.1,53.01,83.79,413.01,25.868000000000002,27.81,30.12,27.39
6.45,40.26,-0.055999999999999994,-0.033,25.268,-162.44,2.29,-120.27,-81.49,-9.18,39.36,84.5,413.08,25.86,27.97,30.29,27.37
6.46,40.27,-0.06,-0.033,25.268,-183.56,1.05,-126.13,-77.83,-4.61,24.43,84.85,413.01,25.868000000000002,27.69,30.13,27.15
6.47,40.26,-0.048,-0.037000000000000005,25.272,-207.77,2.14,-139.0,-67.59,1.24,8.92,84.95,413.14,25.855999999999998,27.83,30.18,27.24
6.48,40.27,-0.045,-0.03,25.267,-226.99,2.99,-159.61,-52.23,9.38,-3.19,84.7,413.21,25.855,27.83,30.43,27.16
6.49,40.28,-0.063,-0.033,25.268,-237.02,2.07,-183.05,-34.37,11.82,-9.82,84.5,413.42,25.848000000000003,27.91,30.43,27.39
6.5,40.28,-0.053,-0.04,25.271,-235.79,4.7,-201.45,-17.27,8.74,-9.82,84.14,413.35,25.851999999999997,27.86,30.21,27.28
6.51,40.28,-0.055999999999999994,-0.044000000000000004,25.274,-225.01,5.73,-218.13,-3.91,2.83,-3.25,84.3,413.28,25.857,27.96,30.44,27.16
6.52,40.3,-0.08,-0.04,25.275,-209.75,4.99,-227.8,2.73,-1.06,7.79,84.5,412.94,25.89,27.81,30.46,27.47
6.53,40.29,-0.055999999999999994,-0.03,25.267,-191.91,6.71,-227.29,2.05,-3.55,21.81,84.7,412.67,25.904,27.83,30.27,27.34
6.54,40.29,-0.053,-0.04,25.273000000000003,-173.39,5.32,-217.61,-6.89,-5.69,36.64,84.7,412.46,25.914,27.83,30.32,27.27
6.55,40.28,-0.047,-0.034,25.268,-151.11,5.49,-199.96,-21.67,-10.72,50.66,84.4,412.39,25.912,27.85,30.29,27.31
6.56,40.3,-0.055999999999999994,-0.03,25.267,-131.49,4.28,-177.2,-39.72,-19.7,60.76,84.5,412.73,25.903000000000002,27.73,30.33,27.28
6.57,40.31,-0.055999999999999994,-0.04,25.267,-123.95,4.2,-152.45,-57.98,-22.95,63.36,83.94,412.87,25.903000000000002,27.86,30.32,27.28
6.58,40.33,-0.057999999999999996,-0.036000000000000004,25.273000000000003,-131.16,3.14,-132.4,-72.49,-20.57,57.85,83.54,413.21,25.894000000000002,27.75,30.32,27.3
6.59,40.33,-0.057999999999999996,-0.027999999999999997,25.266,-148.81,3.54,-120.47,-80.69,-13.61,46.61,83.64,413.08,25.905,27.77,30.3,27.34
6.6,40.34,-0.061,-0.031,25.273000000000003,-170.71,2.29,-119.71,-81.61,-5.66,31.93,83.64,412.8,25.925,27.77,30.27,27.34
6.61,40.34,-0.051,-0.027000000000000003,25.271,-193.3,1.69,-131.09,-74.11,0.27,16.86,83.38,412.67,25.936999999999998,27.86,30.3,27.36
6.62,40.35,-0.066,-0.033,25.272,-212.71,0.07,-146.78,-62.52,5.01,3.31,83.13,413.08,25.916999999999998,27.62,30.16,27.37
6.63,40.35,-0.057,-0.037000000000000005,25.27,-228.8,0.57,-168.61,-45.56,9.05,-6.87,83.03,413.01,25.919,27.75,30.23,27.34
6.64,40.34,-0.047,-0.036000000000000004,25.267,-233.62,2.3,-191.16,-27.3,10.66,-10.41,83.33,413.01,25.913,27.73,30.27,27.39
6.65,40.33,-0.05,-0.036000000000000004,25.265,-227.43,3.28,-211.08,-11.5,9.04,-7.47,83.49,413.08,25.905,27.7,30.23,27.34
6.66,40.33,-0.05,-0.034,25.267,-212.4,5.48,-224.92,-0.93,5.69,1.44,83.69,413.08,25.901999999999997,27.77,30.23,27.33
10.77,40.29,-0.057999999999999996,-0.033,25.017,-349.18,25.23,-337.99,-72.94,-15.63,43.48,84.85,417.11,25.628,27.48,30.57,27.22
10.78,40.29,-0.063,-0.031,25.016,-373.78,23.14,-332.95,-76.11,-6.26,28.87,84.5,416.97,25.636,27.62,31.03,27.18
10.79,40.3,-0.057,-0.036000000000000004,25.018,-400.38,24.85,-345.78,-67.9,4.34,12.71,83.99,416.84,25.651,27.5,30.58,27.19
10.8,40.3,-0.063,-0.03,25.013,-411.77,23.63,-364.22,-55.46,11.51,0.89,83.89,416.84,25.654,27.72,30.75,27.34
10.81,40.3,-0.05,-0.047,25.02,-412.27,25.12,-388.95,-37.62,15.65,-7.41,84.09,417.04,25.638,27.45,30.67,27.3
10.82,40.31,-0.06,-0.027999999999999997,25.017,-405.37,25.75,-413.03,-19.45,13.42,-10.98,84.6,417.25,25.631,27.5,30.72,27.22
10.83,40.32,-0.051,-0.033,25.015,-398.61,28.95,-430.56,-3.45,6.71,-9.73,84.04,417.25,25.636999999999997,27.43,30.91,27.34
10.84,40.31,-0.057,-0.022000000000000002,25.011,-392.92,30.3,-442.35,7.45,-2.61,-3.27,84.14,417.32,25.63,27.38,30.7,27.12
10.85,40.33,-0.053,-0.04,25.021,-391.33,32.08,-446.09,11.3,-7.0,7.18,84.19,416.97,25.66,27.35,30.75,27.34
10.86,40.33,-0.061,-0.031,25.014,-387.17,31.72,-440.47,7.02,-8.3,21.04,84.45,416.84,25.669,27.51,30.91,27.4
10.87,40.35,-0.061,-0.039,25.021,-377.46,30.85,-423.23,-6.25,-7.42,35.94,84.7,416.63,25.693,27.37,30.8,27.34
10.88,40.36,-0.057999999999999996,-0.034,25.011,-361.17,27.57,-403.49,-23.19,-8.48,49.11,84.95,416.97,25.678,27.42,30.77,27.24
10.89,40.36,-0.053,-0.039,25.023000000000003,-343.13,26.57,-378.31,-42.29,-10.79,57.46,84.55,417.32,25.66,27.42,30.81,27.04
10.9,40.37,-0.057999999999999996,-0.027999999999999997,25.015,-330.52,25.31,-356.69,-59.33,-10.66,58.6,84.7,417.66,25.642,27.42,30.74,27.21
10.91,40.36,-0.06,-0.036000000000000004,25.02,-327.76,25.29,-340.13,-71.48,-7.21,51.89,83.79,418.27,25.601,27.48,30.7,27.25
10.92,40.35,-0.057,-0.04,25.019000000000002,-333.55,26.79,-335.68,-74.89,-5.83,39.36,83.69,418.48,25.583000000000002,27.42,30.72,27.27
10.93,40.35,-0.057999999999999996,-0.033,25.019000000000002,-350.3,26.76,-343.94,-70.91,-4.47,22.82,83.44,418.62,25.574,27.4,30.74,27.27
10.94,40.33,-0.064,-0.036000000000000004,25.018,-370.95,28.51,-358.26,-60.24,-4.5,6.82,83.54,418.68,25.558000000000003,27.46,30.7,27.42
